Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Ownership_outlier,Annual Income_outlier,Annual Income_nan,Tax Liens_outlier,Number of Open Accounts_outlier,Months since last delinquent_nan,Bankruptcies_outlier,Bankruptcies_nan,Purpose_nan,Years of Credit History_outlier,Maximum Open Credit_outlier,Current Loan Amount_outlier,Current Credit Balance_outlier,Monthly Debt_outlier,Credit Score_nan,Years in current job_nan,Years in current job_1 year,Years in current job_10+ years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job_< 1 year,Tax Liens_0.0,Tax Liens_1.0,Tax Liens_2.0,Bankruptcies_0.0,Bankruptcies_1.0,Bankruptcies_2.0,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term,Home Mortgage,Own Home,Rent,ID,years_cat,num_cat,credit_cat,CreditScoreTLB1,CreditScoreTLB2,CreditScoreTLB3,CreditScoreTBNT,AnIMoD
Own Home,829768.0,8 years,0.0,11.0,23.9,829818.0,0.0,50.0,0.0,debt consolidation,Long Term,387772.0,452200.0,21989.0,718.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2854,4,2,4,722.4205202312139,720.7435897435897,722.7259506135434,704.9185228604924,47158.33333333333
Rent,600894.0,7 years,1.0,13.0,13.5,413336.0,1.0,26.0,0.0,debt consolidation,Short Term,97306.0,175636.0,16474.0,721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2855,2,2,4,721.2881720430107,722.8035714285714,718.1428571428571,726.725,33600.5
Rent,608608.0,< 1 year,0.0,11.0,33.5,1139380.0,0.0,32.0,0.0,debt consolidation,Short Term,309573.0,120042.0,7709.0,751.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2856,4,2,4,722.4205202312139,724.25701839303,722.7259506135434,729.2101616628175,43008.333333333336
Home Mortgage,1006696.0,< 1 year,0.0,13.0,13.5,150678.0,0.0,32.0,0.0,debt consolidation,Short Term,168630.0,112176.0,6233.0,733.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2857,2,2,4,721.2881720430107,724.25701839303,722.7259506135434,729.2101616628175,77658.33333333333
Home Mortgage,879700.0,8 years,0.0,10.0,16.5,149402.0,1.0,32.0,1.0,debt consolidation,Short Term,325094.0,41287.0,18767.0,719.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2858,3,1,4,720.5843293492696,724.25701839303,720.0370370370371,725.7162872154115,54541.33333333333
Home Mortgage,1524294.0,10+ years,0.0,6.0,16.1,980848.0,0.0,32.0,0.0,debt consolidation,Short Term,78848.0,473518.0,14735.0,744.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2859,3,1,4,724.3789682539683,724.25701839303,722.7259506135434,729.2101616628175,112289.5
Rent,1168386.0,1 year,0.0,14.0,27.5,120934.0,0.0,11.0,0.0,debt consolidation,Short Term,116446.0,79914.0,16760.0,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2860,4,2,4,721.302380952381,717.7254901960785,722.7259506135434,729.2101616628175,80605.5
Rent,1168386.0,3 years,0.0,26.0,28.5,989362.0,0.0,20.0,0.0,debt consolidation,Short Term,437096.0,499852.0,31458.0,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2861,4,4,4,712.1666666666666,722.4444444444445,722.7259506135434,729.2101616628175,65907.5
Home Mortgage,2824635.0,10+ years,0.0,19.0,15.0,425304.0,2.0,14.0,1.0,debt consolidation,Short Term,523292.0,288344.0,31777.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2862,2,3,4,723.1223021582733,721.671052631579,720.0370370370371,716.9,203609.25
Rent,1168386.0,10+ years,0.0,15.0,19.5,637032.0,0.0,24.0,0.0,debt consolidation,Short Term,263582.0,288287.0,13705.0,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2863,3,2,4,721.6996805111821,720.9830508474577,722.7259506135434,729.2101616628175,83660.5
Rent,847818.0,< 1 year,0.0,18.0,14.3,854502.0,0.0,32.0,0.0,debt consolidation,Short Term,392128.0,383002.0,16815.0,720.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2864,2,3,4,719.9580419580419,724.25701839303,722.7259506135434,729.2101616628175,53836.5
Home Mortgage,1334123.0,8 years,0.0,7.0,18.0,1232616.0,0.0,32.0,0.0,debt consolidation,Long Term,308946.0,530138.0,14119.0,745.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2865,3,1,4,723.1353996737357,724.25701839303,722.7259506135434,704.9185228604924,97057.91666666667
Rent,1128961.0,8 years,0.0,8.0,30.6,720192.0,0.0,32.0,0.0,debt consolidation,Short Term,376662.0,320321.0,12362.0,743.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2866,4,1,4,723.6175548589341,724.25701839303,722.7259506135434,729.2101616628175,81718.08333333333
Rent,1168386.0,10+ years,0.0,10.0,19.4,478170.0,0.0,26.0,0.0,debt consolidation,Long Term,399388.0,119757.0,10161.0,731.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2867,3,1,4,720.5843293492696,722.8035714285714,722.7259506135434,704.9185228604924,87204.5
Home Mortgage,895679.0,< 1 year,0.0,12.0,19.4,390544.0,0.0,32.0,0.0,debt consolidation,Short Term,264792.0,143355.0,7300.0,746.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2868,3,2,4,723.144128113879,724.25701839303,722.7259506135434,729.2101616628175,67339.91666666667
Rent,1168386.0,10+ years,0.0,7.0,15.1,317394.0,0.0,32.0,0.0,debt consolidation,Short Term,352660.0,177631.0,16477.0,731.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2869,3,1,4,723.1353996737357,724.25701839303,722.7259506135434,729.2101616628175,80888.5
Home Mortgage,1471037.0,10+ years,0.0,8.0,16.2,1408220.0,0.0,4.0,0.0,other,Long Term,764302.0,386745.0,28808.0,649.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2870,3,1,2,723.6175548589341,720.4516129032259,722.7259506135434,704.9185228604924,93778.41666666667
Own Home,1168386.0,6 years,0.0,11.0,16.4,943536.0,0.0,32.0,0.0,debt consolidation,Long Term,493944.0,454708.0,25566.0,731.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2871,3,2,4,722.4205202312139,724.25701839303,722.7259506135434,704.9185228604924,71799.5
Own Home,1168386.0,1 year,0.0,13.0,18.0,478159.0,0.0,40.0,0.0,other,Short Term,436744.0,209323.0,28564.0,749.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2872,3,2,4,721.2881720430107,722.4375,722.7259506135434,729.2101616628175,68801.5
Home Mortgage,2287220.0,10+ years,0.0,15.0,15.8,1366596.0,0.0,52.0,0.0,debt consolidation,Short Term,309573.0,819090.0,16076.5,697.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2873,3,2,4,721.6996805111821,719.8461538461538,722.7259506135434,729.2101616628175,174525.16666666666
Home Mortgage,1283564.0,10+ years,0.0,4.0,19.8,122056.0,0.0,45.0,0.0,business loan,Long Term,266200.0,96862.0,6643.0,698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2874,3,0,4,720.0188679245283,722.92,722.7259506135434,704.9185228604924,100320.66666666667
Home Mortgage,1157898.0,10+ years,0.0,23.0,31.8,1713316.0,0.0,32.0,0.0,debt consolidation,Long Term,670362.0,276697.0,32228.0,722.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2875,4,4,4,717.8135593220339,724.25701839303,722.7259506135434,704.9185228604924,64263.5
Rent,614745.0,9 years,0.0,3.0,22.5,493966.0,0.0,32.0,0.0,debt consolidation,Short Term,80080.0,12369.0,4037.0,747.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2876,4,0,4,720.9052631578948,724.25701839303,722.7259506135434,729.2101616628175,47191.75
Rent,511765.0,5 years,0.0,10.0,22.7,313984.0,0.0,27.0,0.0,debt consolidation,Short Term,219472.0,244321.0,13562.0,732.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2877,4,1,4,720.5843293492696,717.8478260869565,722.7259506135434,729.2101616628175,29085.083333333336
Rent,1375714.0,8 years,0.0,11.0,13.8,250844.0,1.0,20.0,0.0,home improvements,Short Term,448712.0,151658.0,25221.0,725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2878,2,2,4,722.4205202312139,722.4444444444445,722.7259506135434,725.5441176470588,89421.83333333333
Rent,1168386.0,1 year,0.0,4.0,19.2,261624.0,0.0,32.0,0.0,debt consolidation,Short Term,76406.0,85177.0,2621.0,750.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2879,3,0,4,720.0188679245283,724.25701839303,722.7259506135434,729.2101616628175,94744.5
Home Mortgage,1560831.0,3 years,0.0,8.0,16.1,643082.0,0.0,32.0,0.0,debt consolidation,Short Term,754842.0,373217.0,16519.0,721.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2880,3,1,4,723.6175548589341,724.25701839303,722.7259506135434,729.2101616628175,113550.25
Home Mortgage,1168386.0,7 years,0.0,18.0,11.5,552860.0,1.0,57.0,1.0,debt consolidation,Short Term,311520.0,52991.0,12251.0,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2881,2,3,4,719.9580419580419,718.8965517241379,720.0370370370371,725.7162872154115,85114.5
Own Home,468920.0,2 years,0.0,11.0,5.9,232562.0,0.0,32.0,0.0,debt consolidation,Short Term,108592.0,103835.0,3623.0,702.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2882,1,2,4,722.4205202312139,724.25701839303,722.7259506135434,729.2101616628175,35453.666666666664
Home Mortgage,1048895.0,5 years,0.0,7.0,19.6,340362.0,0.0,32.0,0.0,other,Long Term,312312.0,46151.0,15786.0,743.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2883,3,1,4,723.1353996737357,724.25701839303,722.7259506135434,704.9185228604924,71621.91666666667
Own Home,1599173.0,4 years,0.0,10.0,13.6,442090.0,0.0,38.0,0.0,debt consolidation,Long Term,544610.0,132487.0,20789.0,673.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2884,2,1,3,720.5843293492696,712.015873015873,722.7259506135434,704.9185228604924,112475.41666666666
Home Mortgage,1168386.0,10+ years,0.0,17.0,24.7,1675894.0,0.0,75.0,0.0,debt consolidation,Short Term,775632.0,790248.0,47081.0,735.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2885,4,3,4,722.2456896551724,725.2083333333334,722.7259506135434,729.2101616628175,50284.5
Rent,1551768.0,7 years,0.0,9.0,14.9,341924.0,0.0,32.0,0.0,business loan,Short Term,708862.0,114874.0,9621.0,748.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2886,2,1,4,722.9917582417582,724.25701839303,722.7259506135434,729.2101616628175,119693.0
Rent,1822157.0,1 year,0.0,10.0,18.6,708268.0,0.0,15.0,0.0,debt consolidation,Short Term,309573.0,371906.0,19892.0,734.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2887,3,1,4,720.5843293492696,716.5,722.7259506135434,729.2101616628175,131954.41666666666
Rent,1130310.0,3 years,0.0,8.0,5.7,148148.0,0.0,16.0,0.0,debt consolidation,Long Term,327206.0,43757.0,13752.0,676.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2888,1,1,3,723.6175548589341,723.9508196721312,722.7259506135434,704.9185228604924,80440.5
Rent,1168386.0,8 years,0.0,5.0,20.3,214962.0,0.0,80.0,0.0,debt consolidation,Long Term,331452.0,60515.0,27715.0,731.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2889,4,0,4,723.6461538461539,712.6785714285714,722.7259506135434,704.9185228604924,69650.5
Home Mortgage,1230193.0,7 years,0.0,13.0,19.0,422884.0,0.0,0.0,0.0,debt consolidation,Short Term,394460.0,301663.0,20913.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2890,3,2,4,721.2881720430107,733.9444444444445,722.7259506135434,729.2101616628175,81603.08333333333
Home Mortgage,1498720.0,6 years,0.0,18.0,13.5,1020294.0,0.0,32.0,0.0,debt consolidation,Long Term,469084.0,387714.0,37218.0,643.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2891,2,3,2,719.9580419580419,724.25701839303,722.7259506135434,704.9185228604924,87675.33333333333
Rent,1087883.0,5 years,0.0,16.0,20.1,387530.0,0.0,17.0,0.0,debt consolidation,Long Term,309573.0,261060.0,21033.0,717.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2892,4,3,4,723.1924528301887,720.7586206896551,722.7259506135434,704.9185228604924,69623.91666666667
Home Mortgage,1404347.0,10+ years,0.0,9.0,28.8,370502.0,0.0,32.0,0.0,debt consolidation,Long Term,609246.0,225910.0,17554.0,729.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2893,4,1,4,722.9917582417582,724.25701839303,722.7259506135434,704.9185228604924,99474.91666666667
Rent,458090.0,6 years,0.0,7.0,17.0,539110.0,1.0,81.0,1.0,debt consolidation,Short Term,309573.0,137351.0,8017.0,737.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2894,3,1,4,723.1353996737357,724.1052631578947,720.0370370370371,725.7162872154115,30157.166666666664
Home Mortgage,1587070.0,10+ years,0.0,14.0,16.6,397804.0,0.0,39.0,0.0,debt consolidation,Long Term,479952.0,310916.0,19574.0,621.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2895,3,2,2,721.302380952381,715.4285714285714,722.7259506135434,704.9185228604924,112681.83333333334
Home Mortgage,1171920.0,10+ years,0.0,12.0,27.6,620950.0,0.0,32.0,0.0,debt consolidation,Long Term,572748.0,457425.0,17393.0,676.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2896,4,2,3,723.144128113879,724.25701839303,722.7259506135434,704.9185228604924,80267.0
Home Mortgage,1168386.0,10+ years,0.0,11.0,30.8,600358.0,0.0,64.0,0.0,debt consolidation,Long Term,365574.0,391989.0,23773.0,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2897,4,2,4,722.4205202312139,720.5769230769231,722.7259506135434,704.9185228604924,73592.5
Home Mortgage,1172224.0,5 years,0.0,6.0,26.7,716232.0,0.0,42.0,0.0,other,Short Term,152218.0,575871.0,4249.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2898,4,1,4,724.3789682539683,726.2093023255813,722.7259506135434,729.2101616628175,93436.33333333333
Rent,969817.0,9 years,0.0,4.0,11.8,119680.0,0.0,32.0,0.0,debt consolidation,Short Term,119702.0,100054.0,3588.0,710.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2899,2,0,4,720.0188679245283,724.25701839303,722.7259506135434,729.2101616628175,77230.08333333333
Rent,1103102.0,2 years,0.0,12.0,8.0,132220.0,0.0,16.0,0.0,debt consolidation,Short Term,309573.0,79249.0,8595.0,735.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2900,1,2,4,723.144128113879,723.9508196721312,722.7259506135434,729.2101616628175,83330.16666666667
Home Mortgage,1168386.0,3 years,0.0,13.0,22.1,344256.0,1.0,32.0,1.0,debt consolidation,Long Term,387904.0,72238.0,3783.0,731.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2901,4,2,4,721.2881720430107,724.25701839303,720.0370370370371,701.245508982036,93582.5
Home Mortgage,2030112.0,5 years,0.0,25.0,15.0,374000.0,0.0,44.0,0.0,debt consolidation,Short Term,309573.0,288762.0,16139.0,750.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2902,2,4,4,723.9375,715.6666666666666,722.7259506135434,729.2101616628175,153037.0
Rent,891841.0,10+ years,0.0,16.0,25.7,569822.0,0.0,32.0,0.0,debt consolidation,Short Term,182336.0,273125.0,13378.0,705.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2903,4,3,4,723.1924528301887,724.25701839303,722.7259506135434,729.2101616628175,60942.08333333333
Home Mortgage,2151712.0,10+ years,0.0,15.0,17.0,1733270.0,0.0,22.0,0.0,debt consolidation,Long Term,764918.0,568822.0,20441.0,721.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2904,3,2,4,721.6996805111821,712.9038461538462,722.7259506135434,704.9185228604924,158868.33333333334
Rent,529150.0,7 years,0.0,11.0,14.0,722502.0,0.0,32.0,0.0,debt consolidation,Short Term,287298.0,365028.0,10054.0,741.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2905,2,2,4,722.4205202312139,724.25701839303,722.7259506135434,729.2101616628175,34041.833333333336
Own Home,1168386.0,4 years,0.0,7.0,20.5,276958.0,0.0,32.0,0.0,debt consolidation,Short Term,141790.0,160968.0,10902.0,731.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2906,4,1,4,723.1353996737357,724.25701839303,722.7259506135434,729.2101616628175,86463.5
Home Mortgage,1698543.0,10+ years,0.0,6.0,22.6,75372.0,1.0,22.0,1.0,home improvements,Short Term,349646.0,43225.0,17693.0,721.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2907,4,1,4,724.3789682539683,712.9038461538462,720.0370370370371,725.7162872154115,123852.25
Rent,535724.0,< 1 year,0.0,5.0,9.6,137412.0,0.0,32.0,0.0,debt consolidation,Short Term,122958.0,78451.0,12054.0,726.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2908,1,0,4,723.6461538461539,724.25701839303,722.7259506135434,729.2101616628175,32589.666666666664
Home Mortgage,1118226.0,3 years,0.0,10.0,15.4,446512.0,0.0,32.0,0.0,buy a car,Short Term,194216.0,139593.0,9878.0,699.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2909,3,1,4,720.5843293492696,724.25701839303,722.7259506135434,729.2101616628175,83307.5
Rent,1332128.0,10+ years,0.0,10.0,27.5,944988.0,0.0,37.0,0.0,debt consolidation,Long Term,440704.0,263606.0,21647.0,729.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2910,4,1,4,720.5843293492696,721.1372549019608,722.7259506135434,704.9185228604924,89363.66666666667
Own Home,840427.0,10+ years,0.0,5.0,22.6,170412.0,0.0,9.0,0.0,debt consolidation,Short Term,194634.0,46360.0,6878.0,745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2911,4,0,4,723.6461538461539,727.4098360655738,722.7259506135434,729.2101616628175,63157.58333333333
